Purpose,Period,AccessMode,SegID,LinkID,Direction,N,Mode,Name,LongName,RouteDir,Headway,Board,Board_FromSkim_LCL,Board_FromSkim_COR,Board_FromSkim_BRT,Board_FromSkim_EXP,Board_FromSkim_LRT,Board_FromSkim_CRT,Alight,Alight_FromSkim_LCL,Alight_FromSkim_COR,Alight_FromSkim_BRT,Alight_FromSkim_EXP,Alight_FromSkim_LRT,Alight_FromSkim_CRT,OD_Board,OD_Board_FromSkim_LCL,OD_Board_FromSkim_COR,OD_Board_FromSkim_BRT,OD_Board_FromSkim_EXP,OD_Board_FromSkim_LRT,OD_Board_FromSkim_CRT
All,ok,walk,2068_008.8,23688_23752,NB,  23688.00,      4.00,S213,S213,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,walk,2068_009.1,23752_23777,NB,  23752.00,      4.00,S213,S213,      1.00,     30.00,      2.59,      2.59,         0,         0,         0,         0,         0,      0.37,      0.37,         0,         0,         0,         0,         0,      1.48,      1.48,         0,         0,         0,         0,         0
All,ok,walk,2068_009.1,23777_23817,NB,  23777.00,      4.00,S213,S213,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,walk,2068_009.3,23817_23877,NB,  23817.00,      4.00,S213,S213,      1.00,     30.00,      3.70,      3.70,         0,         0,         0,         0,         0,      3.13,      3.13,         0,         0,         0,         0,         0,      3.42,      3.42,         0,         0,         0,         0,         0
All,ok,walk,2068_009.3,23877_23920,NB,  23877.00,      4.00,S213,S213,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,walk,2068_009.7,23920_23986,NB,  23920.00,      4.00,S213,S213,      1.00,     30.00,      3.40,      3.40,         0,         0,         0,         0,         0,      0.01,      0.01,         0,         0,         0,         0,         0,      1.71,      1.71,         0,         0,         0,         0,         0
All,ok,walk,2068_009.7,23986_24089,NB,  23986.00,      4.00,S213,S213,      1.00,     30.00,     10.25,     10.25,         0,         0,         0,         0,         0,      2.63,      2.59,         0,         0,         0,      0.04,         0,      6.44,      6.42,         0,         0,         0,      0.02,         0
All,ok,walk,2068_010.4,24089_24159,NB,  24089.00,      4.00,S213,S213,      1.00,     30.00,      0.39,      0.39,         0,         0,         0,         0,         0,      0.08,      0.01,         0,         0,         0,      0.07,         0,      0.24,      0.20,         0,         0,         0,      0.04,         0
All,ok,walk,2068_010.4,24159_24222,NB,  24159.00,      4.00,S213,S213,      1.00,     30.00,     18.55,     18.55,         0,         0,         0,         0,         0,      4.16,      4.16,         0,         0,         0,         0,         0,     11.36,     11.36,         0,         0,         0,         0,         0
All,ok,walk,2068_010.4,24222_24248,NB,  24222.00,      4.00,S213,S213,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,walk,2076_000.0,24248_24274,NB,  24248.00,      4.00,S213,S213,      1.00,     30.00,     10.51,     10.51,         0,         0,         0,         0,         0,      1.47,      1.47,         0,         0,         0,         0,         0,      5.99,      5.99,         0,         0,         0,         0,         0
All,ok,walk,2076_000.0,24274_24305,NB,  24274.00,      4.00,S213,S213,      1.00,     30.00,      0.18,      0.18,         0,         0,         0,         0,         0,      0.51,      0.51,         0,         0,         0,         0,         0,      0.35,      0.35,         0,         0,         0,         0,         0
All,ok,walk,2076_000.0,24305_24334,NB,  24305.00,      4.00,S213,S213,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,walk,2076_000.4,24334_24395,NB,  24334.00,      4.00,S213,S213,      1.00,     30.00,     11.61,     11.61,         0,         0,         0,         0,         0,      3.82,      3.82,         0,         0,         0,         0,         0,      7.72,      7.72,         0,         0,         0,         0,         0
All,ok,walk,2076_000.4,24395_24463,NB,  24395.00,      4.00,S213,S213,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,walk,2076_001.0,24463_24504,NB,  24463.00,      4.00,S213,S213,      1.00,     30.00,     40.79,     40.79,         0,         0,         0,         0,         0,      3.52,      3.52,         0,         0,         0,         0,         0,     22.16,     22.16,         0,         0,         0,         0,         0
All,ok,walk,2076_001.0,24504_24584,NB,  24504.00,      4.00,S213,S213,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,walk,2076_001.0,24584_24647,NB,  24584.00,      4.00,S213,S213,      1.00,     30.00,     19.73,     19.73,         0,         0,         0,         0,         0,      6.84,      6.84,         0,         0,         0,         0,         0,     13.29,     13.29,         0,         0,         0,         0,         0
All,ok,walk,2076_001.9,24647_24707,NB,  24647.00,      4.00,S213,S213,      1.00,     30.00,     19.92,     19.92,         0,         0,         0,         0,         0,      6.13,      6.13,         0,         0,         0,         0,         0,     13.03,     13.03,         0,         0,         0,         0,         0
All,ok,walk,2076_001.9,24707_24777,NB,  24707.00,      4.00,S213,S213,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,walk,2076_001.9,24777_24840,NB,  24777.00,      4.00,S213,S213,      1.00,     30.00,     17.79,     17.79,         0,         0,         0,         0,         0,      3.54,      3.54,         0,         0,         0,         0,         0,     10.67,     10.67,         0,         0,         0,         0,         0
All,ok,walk,2076_002.8,24840_24862,NB,  24840.00,      4.00,S213,S213,      1.00,     30.00,      6.67,      6.67,         0,         0,         0,         0,         0,      1.50,      1.50,         0,         0,         0,         0,         0,      4.09,      4.09,         0,         0,         0,         0,         0
All,ok,walk,2076_002.8,24862_24880,NB,  24862.00,      4.00,S213,S213,      1.00,     30.00,     16.65,     16.65,         0,         0,         0,         0,         0,      2.93,      2.93,         0,         0,         0,         0,         0,      9.79,      9.79,         0,         0,         0,         0,         0
All,ok,walk,2076_003.0,24880_24976,NB,  24880.00,      4.00,S213,S213,      1.00,     30.00,     21.66,     21.66,         0,         0,         0,         0,         0,      4.05,      4.05,         0,         0,         0,         0,         0,     12.86,     12.86,         0,         0,         0,         0,         0
All,ok,walk,2076_003.0,24976_24993,NB,  24976.00,      4.00,S213,S213,      1.00,     30.00,     17.79,     17.79,         0,         0,         0,         0,         0,      1.42,      1.42,         0,         0,         0,         0,         0,      9.61,      9.61,         0,         0,         0,         0,         0
All,ok,walk,2076_003.6,24993_25017,NB,  24993.00,      4.00,S213,S213,      1.00,     30.00,      0.92,      0.70,         0,         0,         0,      0.22,         0,         0,         0,         0,         0,         0,         0,         0,      0.46,      0.35,         0,         0,         0,      0.11,         0
All,ok,walk,2076_003.6,25017_25046,NB,  25017.00,      4.00,S213,S213,      1.00,     30.00,     13.25,     13.25,         0,         0,         0,         0,         0,      0.80,      0.80,         0,         0,         0,         0,         0,      7.03,      7.03,         0,         0,         0,         0,         0
All,ok,walk,2076_003.7,25046_25094,NB,  25046.00,      4.00,S213,S213,      1.00,     30.00,      0.11,      0.11,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,      0.06,      0.06,         0,         0,         0,         0,         0
All,ok,walk,2076_003.7,25094_25169,NB,  25094.00,      4.00,S213,S213,      1.00,     30.00,     27.36,     26.63,         0,         0,         0,      0.73,         0,      1.97,      1.97,         0,         0,         0,         0,         0,     14.67,     14.30,         0,         0,         0,      0.37,         0
All,ok,walk,,25169_25181,NB,  25169.00,      4.00,S213,S213,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,walk,,25181_25193,NB,  25181.00,      4.00,S213,S213,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,walk,,25193_25207,NB,  25193.00,      4.00,S213,S213,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,walk,2076_004.2,25207_25228,NB,  25207.00,      4.00,S213,S213,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,walk,2076_004.2,25228_25250,NB,  25228.00,      4.00,S213,S213,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,walk,2076_004.2,25250_25283,NB,  25250.00,      4.00,S213,S213,      1.00,     30.00,      0.15,      0.15,         0,         0,         0,         0,         0,      5.19,      5.19,         0,         0,         0,         0,         0,      2.67,      2.67,         0,         0,         0,         0,         0
All,ok,walk,2076_004.6,25283_25315,NB,  25283.00,      4.00,S213,S213,      1.00,     30.00,     14.54,     14.54,         0,         0,         0,         0,         0,      6.70,      6.70,         0,         0,         0,         0,         0,     10.62,     10.62,         0,         0,         0,         0,         0
All,ok,walk,2076_004.6,25315_25389,NB,  25315.00,      4.00,S213,S213,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,walk,2076_004.6,25389_25450,NB,  25389.00,      4.00,S213,S213,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,walk,2076_005.1,25450_25498,NB,  25450.00,      4.00,S213,S213,      1.00,     30.00,     13.07,     13.07,         0,         0,         0,         0,         0,      0.52,      0.52,         0,         0,         0,         0,         0,      6.80,      6.80,         0,         0,         0,         0,         0
All,ok,walk,2076_005.1,25498_25552,NB,  25498.00,      4.00,S213,S213,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,walk,2076_005.1,25552_25638,NB,  25552.00,      4.00,S213,S213,      1.00,     30.00,     49.21,     46.58,         0,         0,         0,      2.63,         0,      2.82,      2.82,         0,         0,         0,         0,         0,     26.02,     24.70,         0,         0,         0,      1.32,         0
All,ok,walk,2076_005.7,25638_25683,NB,  25638.00,      4.00,S213,S213,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.17,      0.17,         0,         0,         0,         0,         0,      0.09,      0.09,         0,         0,         0,         0,         0
All,ok,walk,2076_005.7,25683_25763,NB,  25683.00,      4.00,S213,S213,      1.00,     30.00,     14.99,     14.31,         0,         0,         0,      0.68,         0,      1.04,      1.04,         0,         0,         0,         0,         0,      8.02,      7.68,         0,         0,         0,      0.34,         0
All,ok,walk,2076_005.7,25763_25819,NB,  25763.00,      4.00,S213,S213,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,walk,2076_006.3,25819_25877,NB,  25819.00,      4.00,S213,S213,      1.00,     30.00,     19.80,     19.61,         0,         0,         0,      0.19,         0,      1.29,      1.29,         0,         0,         0,         0,         0,     10.55,     10.45,         0,         0,         0,      0.10,         0
All,ok,walk,2076_006.4,25877_25918,NB,  25877.00,      4.00,S213,S213,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.03,      0.03,         0,         0,         0,         0,         0,      0.02,      0.02,         0,         0,         0,         0,         0
All,ok,walk,2076_006.4,25918_25946,NB,  25918.00,      4.00,S213,S213,      1.00,     30.00,      0.08,      0.08,         0,         0,         0,         0,         0,      1.99,      1.99,         0,         0,         0,         0,         0,      1.04,      1.04,         0,         0,         0,         0,         0
All,ok,walk,2076_006.7,25946_25962,NB,  25946.00,      4.00,S213,S213,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,walk,2076_006.7,25962_25981,NB,  25962.00,      4.00,S213,S213,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,walk,2076_006.9,25981_26015,NB,  25981.00,      4.00,S213,S213,      1.00,     30.00,      0.60,      0.60,         0,         0,         0,         0,         0,      3.35,      3.35,         0,         0,         0,         0,         0,      1.98,      1.98,         0,         0,         0,         0,         0
All,ok,walk,2302_000.0,26015_26029,EB,  26015.00,      4.00,S213,S213,      1.00,     30.00,      0.95,      0.95,         0,         0,         0,         0,         0,      2.29,      2.29,         0,         0,         0,         0,         0,      1.62,      1.62,         0,         0,         0,         0,         0
All,ok,walk,0282_000.1,26029_26078,EB,  26029.00,      4.00,S213,S213,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      4.46,         0,         0,         0,         0,      4.46,         0,      2.23,         0,         0,         0,         0,      2.23,         0
All,ok,walk,0282_000.1,26078_26082,EB,  26078.00,      4.00,S213,S213,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.03,      0.03,         0,         0,         0,         0,         0,      0.02,      0.02,         0,         0,         0,         0,         0
All,ok,walk,0282_000.5,26082_26101,EB,  26082.00,      4.00,S213,S213,      1.00,     30.00,      1.66,      1.66,         0,         0,         0,         0,         0,    244.76,    244.76,         0,         0,         0,         0,         0,    123.21,    123.21,         0,         0,         0,         0,         0
All,ok,walk,0282_000.5,26101_26168,EB,  26101.00,      4.00,S213,S213,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      4.32,      4.32,         0,         0,         0,         0,         0,      2.16,      2.16,         0,         0,         0,         0,         0
All,ok,walk,,26168_15148,SB,  26168.00,      4.00,S213,S213,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,walk,,15148_26168,NB,  15148.00,      4.00,S213,S213,      1.00,     30.00,      1.75,      1.75,         0,         0,         0,         0,         0,     11.10,     11.10,         0,         0,         0,         0,         0,      6.43,      6.43,         0,         0,         0,         0,         0
All,ok,walk,0282_001.4,26168_26184,NB,  26168.00,      4.00,S213,S213,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,walk,0282_001.4,26184_26205,NB,  26184.00,      4.00,S213,S213,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,walk,0282_001.8,26205_26204,NB,  26205.00,      4.00,S213,S213,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,walk,,26204_15149,SB,  26204.00,      4.00,S213,S213,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,walk,,15149_26204,NB,  15149.00,      4.00,S213,S213,      1.00,     30.00,      7.15,      7.15,         0,         0,         0,         0,         0,    103.31,    103.31,         0,         0,         0,         0,         0,     55.23,     55.23,         0,         0,         0,         0,         0
All,ok,walk,0282_001.8,26204_26206,NB,  26204.00,      4.00,S213,S213,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,walk,0282_001.8,26206_26208,NB,  26206.00,      4.00,S213,S213,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,walk,0282_001.8,26208_26212,NB,  26208.00,      4.00,S213,S213,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,walk,0282_002.2,26212_26207,WB,  26212.00,      4.00,S213,S213,      1.00,     30.00,      0.33,      0.33,         0,         0,         0,         0,         0,      0.12,      0.12,         0,         0,         0,         0,         0,      0.23,      0.23,         0,         0,         0,         0,         0
All,ok,walk,0282_002.2,26207_26196,WB,  26207.00,      4.00,S213,S213,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,walk,0282_002.4,26196_26192,SB,  26196.00,      4.00,S213,S213,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,walk,0282_002.4,26192_26170,SB,  26192.00,      4.00,S213,S213,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,walk,0282_002.4,26170_26166,SB,  26170.00,      4.00,S213,S213,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,walk,0282_002.4,26166_26163,SB,  26166.00,      4.00,S213,S213,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.58,      0.58,         0,         0,         0,         0,         0,      0.29,      0.29,         0,         0,         0,         0,         0
All,ok,walk,0282_002.4,26163_26146,SB,  26163.00,      4.00,S213,S213,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,walk,0282_002.4,26146_26137,SB,  26146.00,      4.00,S213,S213,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,walk,0282_002.4,26137_26146,NB,  26137.00,      4.00,S213,S213,      1.00,     30.00,     10.74,     10.74,         0,         0,         0,         0,         0,      7.65,      7.65,         0,         0,         0,         0,         0,      9.20,      9.20,         0,         0,         0,         0,         0
All,ok,walk,0282_002.4,26146_26163,NB,  26146.00,      4.00,S213,S213,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,walk,0282_002.4,26163_26166,NB,  26163.00,      4.00,S213,S213,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,walk,0282_002.4,26166_26170,NB,  26166.00,      4.00,S213,S213,      1.00,     30.00,      0.36,      0.36,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,      0.18,      0.18,         0,         0,         0,         0,         0
All,ok,walk,0282_002.4,26170_26192,NB,  26170.00,      4.00,S213,S213,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,walk,0282_002.4,26192_26196,NB,  26192.00,      4.00,S213,S213,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,walk,0282_002.2,26196_26207,EB,  26196.00,      4.00,S213,S213,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,walk,0282_002.2,26207_26212,EB,  26207.00,      4.00,S213,S213,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,walk,0282_001.8,26212_26208,SB,  26212.00,      4.00,S213,S213,      1.00,     30.00,      0.66,      0.66,         0,         0,         0,         0,         0,      0.01,      0.01,         0,         0,         0,         0,         0,      0.34,      0.34,         0,         0,         0,         0,         0
All,ok,walk,0282_001.8,26208_26206,SB,  26208.00,      4.00,S213,S213,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,walk,0282_001.8,26206_26204,SB,  26206.00,      4.00,S213,S213,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,walk,,26204_15149,SB,  26204.00,      4.00,S213,S213,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,walk,,15149_26204,NB,  15149.00,      4.00,S213,S213,      1.00,     30.00,      2.34,      2.34,         0,         0,         0,         0,         0,      9.98,      9.98,         0,         0,         0,         0,         0,      6.16,      6.16,         0,         0,         0,         0,         0
All,ok,walk,0282_001.8,26204_26205,SB,  26204.00,      4.00,S213,S213,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,walk,0282_001.4,26205_26184,SB,  26205.00,      4.00,S213,S213,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,walk,0282_001.4,26184_26168,SB,  26184.00,      4.00,S213,S213,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,walk,,26168_15148,SB,  26168.00,      4.00,S213,S213,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,walk,,15148_26168,NB,  15148.00,      4.00,S213,S213,      1.00,     30.00,      0.24,      0.24,         0,         0,         0,         0,         0,      2.44,      2.44,         0,         0,         0,         0,         0,      1.34,      1.34,         0,         0,         0,         0,         0
All,ok,walk,0282_000.5,26168_26101,WB,  26168.00,      4.00,S213,S213,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,walk,0282_000.5,26101_26082,WB,  26101.00,      4.00,S213,S213,      1.00,     30.00,      0.60,      0.60,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,      0.30,      0.30,         0,         0,         0,         0,         0
All,ok,walk,0282_000.1,26082_26078,WB,  26082.00,      4.00,S213,S213,      1.00,     30.00,      4.40,      4.40,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,      2.20,      2.20,         0,         0,         0,         0,         0
All,ok,walk,0282_000.1,26078_26029,WB,  26078.00,      4.00,S213,S213,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,walk,2302_000.0,26029_26015,WB,  26029.00,      4.00,S213,S213,      1.00,     30.00,      0.24,         0,         0,         0,         0,      0.24,         0,         0,         0,         0,         0,         0,         0,         0,      0.12,         0,         0,         0,         0,      0.12,         0
All,ok,walk,2076_006.9,26015_25981,SB,  26015.00,      4.00,S213,S213,      1.00,     30.00,      1.92,      1.92,         0,         0,         0,         0,         0,      0.02,      0.02,         0,         0,         0,         0,         0,      0.97,      0.97,         0,         0,         0,         0,         0
All,ok,walk,2076_006.7,25981_25962,SB,  25981.00,      4.00,S213,S213,      1.00,     30.00,      2.10,      2.10,         0,         0,         0,         0,         0,      0.02,      0.02,         0,         0,         0,         0,         0,      1.06,      1.06,         0,         0,         0,         0,         0
All,ok,walk,2076_006.7,25962_25946,SB,  25962.00,      4.00,S213,S213,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,walk,2076_006.4,25946_25918,SB,  25946.00,      4.00,S213,S213,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,walk,2076_006.4,25918_25877,SB,  25918.00,      4.00,S213,S213,      1.00,     30.00,      1.89,      1.89,         0,         0,         0,         0,         0,      0.05,      0.05,         0,         0,         0,         0,         0,      0.97,      0.97,         0,         0,         0,         0,         0
All,ok,walk,2076_006.3,25877_25819,SB,  25877.00,      4.00,S213,S213,      1.00,     30.00,      0.01,      0.01,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,      0.01,      0.01,         0,         0,         0,         0,         0
All,ok,walk,2076_005.7,25819_25763,SB,  25819.00,      4.00,S213,S213,      1.00,     30.00,      0.63,      0.63,         0,         0,         0,         0,         0,      0.52,      0.49,         0,         0,         0,      0.03,         0,      0.58,      0.56,         0,         0,         0,      0.02,         0
All,ok,walk,2076_005.7,25763_25683,SB,  25763.00,      4.00,S213,S213,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,walk,2076_005.7,25683_25638,SB,  25683.00,      4.00,S213,S213,      1.00,     30.00,      2.46,      2.46,         0,         0,         0,         0,         0,      0.62,      0.62,         0,         0,         0,         0,         0,      1.54,      1.54,         0,         0,         0,         0,         0
All,ok,walk,2076_005.1,25638_25552,SB,  25638.00,      4.00,S213,S213,      1.00,     30.00,      0.31,      0.31,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,      0.16,      0.16,         0,         0,         0,         0,         0
All,ok,walk,2076_005.1,25552_25498,SB,  25552.00,      4.00,S213,S213,      1.00,     30.00,      5.34,      5.34,         0,         0,         0,         0,         0,      2.87,      2.75,         0,         0,         0,      0.12,         0,      4.11,      4.05,         0,         0,         0,      0.06,         0
All,ok,walk,2076_005.1,25498_25450,SB,  25498.00,      4.00,S213,S213,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,walk,2076_004.6,25450_25389,SB,  25450.00,      4.00,S213,S213,      1.00,     30.00,      0.32,      0.32,         0,         0,         0,         0,         0,      1.36,      1.36,         0,         0,         0,         0,         0,      0.84,      0.84,         0,         0,         0,         0,         0
All,ok,walk,2076_004.6,25389_25315,SB,  25389.00,      4.00,S213,S213,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,walk,2076_004.6,25315_25283,SB,  25315.00,      4.00,S213,S213,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,walk,2076_004.2,25283_25250,SB,  25283.00,      4.00,S213,S213,      1.00,     30.00,      4.79,      4.79,         0,         0,         0,         0,         0,      2.30,      2.30,         0,         0,         0,         0,         0,      3.55,      3.55,         0,         0,         0,         0,         0
All,ok,walk,2076_004.2,25250_25228,SB,  25250.00,      4.00,S213,S213,      1.00,     30.00,      1.88,      1.88,         0,         0,         0,         0,         0,      0.86,      0.86,         0,         0,         0,         0,         0,      1.37,      1.37,         0,         0,         0,         0,         0
All,ok,walk,2076_004.2,25228_25207,SB,  25228.00,      4.00,S213,S213,      1.00,     30.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
