hh_id,participation_group,is_complete,is_survey_complete,num_days_complete,num_days_survey_complete,num_days_complete_weekday,num_days_survey_complete_weekday,num_complete_mon,num_survey_complete_mon,num_complete_tue,num_survey_complete_tue,num_complete_wed,num_survey_complete_wed,num_complete_thu,num_survey_complete_thu,num_complete_fri,num_survey_complete_fri,num_days_complete_weekend,num_days_survey_complete_weekend,num_complete_sat,num_survey_complete_sat,num_complete_sun,num_survey_complete_sun,signup_platform,diary_platform,first_travel_date,last_travel_date,num_people,num_participants,num_surveyable,num_adults,num_kids,num_workers,num_students,num_vehicles,num_trips,income_detailed,income_followup,income_broad,income_imputed,home_in_region,home_state,home_aog,home_mpo,home_county,home_puma_2012,home_puma_2022,home_bg_2010,home_bg_2020,sample_home_bg,sample_segment,university,student_housing,residence_months_1,residence_months_2,residence_months_3,residence_months_4,residence_months_5,residence_months_6,residence_months_7,residence_months_8,residence_months_9,residence_months_10,residence_months_11,residence_months_12,residence_dur,res_type,residence_rent_own,seasonal_res_state,seasonal_res_county,seasonal_res_bg_2020,seasonal_res_lon,seasonal_res_lat,seasonal_res_x,seasonal_res_y,num_bicycles,broadband,transit_more_1,transit_more_2,transit_more_3,transit_more_4,transit_more_5,transit_more_6,transit_more_7,transit_more_997,transit_more_999,transit_more_other,bike_more_1,bike_more_2,bike_more_3,bike_more_4,bike_more_5,bike_more_6,bike_more_7,bike_more_8,bike_more_996,bike_more_997,bike_more_other,completed_followon_hh,has_TuTh,has_MoFr,has_SaSu,tmp_seasonal_res_lon,tmp_seasonal_res_lat,chk_seasonal_res,segment_type_cleaned,seasonal_res_cleaned,seasonal_res_in_region_cleaned,residence_months_0_cleaned,hhsize_6cat,workers_4cat,num_months,num_vehicles_4cat,autosuf_wk,lifecycle,hh_children,hh_adults,hh_seniors,hh_weight_col_enrol,hh_weight,hCO_TAZID_USTMv3,hSUBAREAID_USTMv3,hCO_TAZID_USTMv4,hSUBAREAID_USTMv4
23075546,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,browser,browser,2023-03-07,2023-03-07,6,2,6,2,4,2,0,4,34,6,995,4,"$75,000-$99,999",1,49,Six County,Not in MPO,49023,21001,21000,490230102003,490230102002,490230102003.0,1,,995,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,995,995,,,,,,6,1,0,0,0,0,0,0,0,0,1,,0,1,0,0,0,0,0,0,0,0,,1,1,1,0,0,0,0,ABS,0,995,1,6,2,12,3,Sufficient,2,4,2,0,,518.0039,23090,0,23090,0
23027446,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,browser,browser,2023-03-09,2023-03-09,2,2,2,2,0,0,0,2,5,4,995,2,"$25,000-$49,999",1,49,Six County,Not in MPO,49023,21001,21000,490230102001,490230102001,490230102001.0,1,,995,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,995,995,,,,,,0,4,0,0,0,0,0,0,0,1,0,There is no public transit available in Eureka.,0,0,0,0,0,0,0,0,0,1,My age and health condition prevent me from traveling by any means other than driving.,0,1,1,0,0,0,0,ABS,0,995,1,2,0,12,2,Sufficient,3,0,0,2,,121.02957,23112,0,23112,0
23125852,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,browser,browser,2023-03-30,2023-03-30,2,2,2,2,0,1,0,3,12,5,995,3,"$50,000-$74,999",1,49,Six County,Not in MPO,49023,21001,21000,490230102001,490230102001,490230102001.0,1,,995,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,17,995,,-88.37487,38.46983,380061.639885368,4258841.04024845,0,4,0,0,0,0,0,0,0,1,0,there is no public transit in eurka,0,0,0,0,0,0,0,0,1,0,,1,1,1,0,0,0,0,ABS,2,0,1,2,1,12,3,Sufficient,1,0,2,0,,4.07782,23112,0,23112,0
23109081,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,browser,browser,2023-03-28,2023-03-28,4,2,4,2,2,2,0,1,8,3,995,2,"$25,000-$49,999",1,49,Six County,Not in MPO,49023,21001,21000,490230102001,490230102001,490230102001.0,1,,995,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,995,995,,,,,,0,1,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,,1,1,1,0,0,0,0,ABS,0,995,1,4,2,12,1,Insufficient,2,2,2,0,,516.6685,23112,0,23112,0
23079942,9,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,rmove,rmove,2023-02-28,2023-03-06,2,2,2,2,0,2,0,2,50,7,995,5,,1,49,Six County,Not in MPO,49023,21001,21000,490230102001,490230102001,490230102001.0,1,,995,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,16,995,,-113.51899,43.8732,297609.938276053,4860874.06964211,0,3,1,1,1,1,1,1,1,1,1,"Weather conditions, I&#x27;d prefer to travel by light rail during snow storms compared to having to drive through bad weather to work.",1,1,0,1,0,1,0,0,1,1,better weather for safe biking,0,0,0,1,0,0,0,ABS,2,0,1,2,2,12,2,Sufficient,1,0,2,0,,,23112,0,23112,0
23107427,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,browser,browser,2023-03-29,2023-03-29,2,2,2,2,0,0,0,3,10,4,995,2,"$25,000-$49,999",1,49,Six County,Not in MPO,49023,21001,21000,490230102001,490230102001,490230102001.0,1,,995,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,995,995,,,,,,0,4,0,0,0,0,0,0,0,1,0,There are no transit services within fifty miles of my home or any of my frequent stops.,0,0,0,0,0,0,0,0,1,0,,0,1,1,0,0,0,0,ABS,0,995,1,2,0,12,3,Sufficient,3,0,0,2,,5.0311646,23117,0,23117,0
23187089,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,browser,browser,2023-05-04,2023-05-04,4,2,4,2,2,2,0,3,11,3,995,2,"$25,000-$49,999",1,49,Five County,Not in MPO,49025,21001,21000,490251301003,490251301003,490251301003.0,28,,995,1,1,1,1,1,1,1,1,1,1,1,1,2,7,2,995,995,,,,,,1,2,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,,0,1,1,0,0,0,0,ABS,0,995,1,4,2,12,3,Sufficient,2,2,2,0,,71.98323,25019,0,25019,0
23062112,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,browser,browser,2023-04-05,2023-04-05,2,1,2,1,1,1,0,2,2,999,999,999,"Under $25,000",1,49,Five County,Not in MPO,49025,21001,21000,490251302002,490251302002,490251302002.0,29,,995,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,995,995,,,,,,2,2,0,0,0,0,0,0,0,0,1,,1,0,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,ABS,0,995,1,2,1,12,2,Sufficient,2,1,1,0,,598.66907,25046,0,25046,0
23452301,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,browser,browser,2023-05-17,2023-05-17,1,1,1,1,0,0,0,1,2,2,995,1,"Under $25,000",1,49,Five County,Not in MPO,49025,21001,21000,490251302004,490251302004,490251302004.0,30,,995,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,995,995,,,,,,0,1,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,1,0,,1,1,1,0,0,0,0,ABS,0,995,1,1,0,12,1,Sufficient,3,0,0,1,,553.1934,25047,0,25047,0
23488724,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,browser,browser,2023-05-04,2023-05-04,2,2,2,2,0,2,0,1,8,7,995,5,"$100,000-$199,999",1,49,Five County,Not in MPO,49025,21001,21000,490251302004,490251302004,490251302004.0,30,,995,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,995,995,,,,,,1,2,0,0,0,0,1,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,ABS,0,995,1,2,2,12,1,Insufficient,1,0,2,0,,186.31168,25047,0,25047,0
23445955,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,browser,browser,2023-05-24,2023-05-24,2,2,2,2,0,0,0,3,6,5,995,3,"$50,000-$74,999",1,49,Five County,Not in MPO,49025,21001,21000,490251302004,490251302004,490251302004.0,30,,995,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,49,49053,490532708042.0,-113.52427,37.09851,275670.517599628,4108782.32464038,1,2,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,1,0,0,0,0,,0,1,1,0,0,1,0,ABS,2,1,1,2,0,12,3,Sufficient,3,0,0,2,,20.337349,25047,0,25047,0
23466321,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,browser,browser,2023-05-10,2023-05-10,1,1,1,1,0,0,0,1,3,6,995,4,"$75,000-$99,999",1,49,Five County,Not in MPO,49025,21001,21000,490251302004,490251302004,490251302004.0,30,,995,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,995,995,,,,,,0,2,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,1,0,,0,1,1,0,0,0,0,ABS,0,995,1,1,0,12,1,Sufficient,3,0,0,1,,97.31059,25049,0,25049,0
23435190,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,browser,browser,2023-06-06,2023-06-06,3,3,3,3,0,0,0,2,9,999,999,999,"$50,000-$74,999",1,49,Five County,Not in MPO,49025,21001,21000,490251302001,490251302001,490251302002.0,29,,995,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,995,995,,,,,,2,2,0,0,0,0,0,0,0,0,1,,1,0,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,ABS,0,995,1,3,0,12,2,Sufficient,1,0,3,0,,1.0082431,25051,0,25051,0
23028746,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,browser,browser,2023-03-07,2023-03-07,3,3,3,3,0,1,0,2,4,7,995,5,"$100,000-$199,999",1,49,Five County,Not in MPO,49025,21001,21000,490251302003,490251302003,490251302003.0,28,,995,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,995,995,,,,,,1,2,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,1,0,,0,1,1,0,0,0,0,ABS,0,995,1,3,1,12,2,Sufficient,3,0,1,2,,1.009391,25063,0,25063,0
23376585,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,browser,browser,2023-05-02,2023-05-02,2,2,2,2,0,0,0,2,11,5,995,3,"$50,000-$74,999",1,49,Five County,Not in MPO,49025,21001,21000,490251302003,490251302003,490251302003.0,28,,995,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,995,995,,,,,,0,4,0,0,0,0,1,0,0,0,0,,1,0,0,0,0,1,0,0,0,0,,0,1,1,0,0,0,0,ABS,0,995,1,2,0,12,2,Sufficient,3,0,0,2,,57.47952,25067,0,25067,0
23024799,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,browser,browser,2023-03-09,2023-03-09,4,3,4,3,1,2,0,2,10,7,995,5,"$100,000-$199,999",1,49,Six County,Not in MPO,49027,21001,21000,490279743003,490279743003,490490030013.0,19,,995,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,995,995,,,,,,0,5,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,1,0,,1,1,1,0,0,0,0,ABS,0,995,1,4,2,12,2,Sufficient,3,1,2,1,,598.2794,27316,0,27316,0
23380629,2,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,browser,call,2023-04-20,2023-04-20,2,2,2,2,0,1,0,1,14,4,995,2,"$25,000-$49,999",1,49,Six County,Not in MPO,49027,21001,21000,490279743003,490279743003,490279743003.0,28,,995,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,995,995,,,,,,0,1,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,,1,1,1,0,0,0,0,ABS,0,995,1,2,1,12,1,Sufficient,3,0,0,2,,1.003677,27321,0,27321,0
23201502,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,browser,browser,2023-03-07,2023-03-07,5,1,1,5,0,3,5,4,2,1,995,1,"Under $25,000",1,49,Six County,Not in MPO,49027,21001,21000,490279743002,490279743002,,31,Snow College,2,1,1,1,1,1,0,0,0,0,0,0,0,1,8,2,995,995,,,,,,1,5,0,1,0,0,1,0,0,1,0,There is no public transport where I live,0,1,0,0,0,0,0,0,0,1,The travel for which I use a car is far too long to use a bike for,0,1,1,0,0,0,0,College,0,995,0,5,3,12,3,Sufficient,1,0,5,0,45.1333333333333,,27382,0,27382,0
23042181,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,browser,browser,2023-03-30,2023-03-30,2,2,2,2,0,1,0,1,10,5,995,3,"$50,000-$74,999",1,49,WFRC,Not in MPO,49029,5001,5000,490299701002,490299701021,490299701002.0,13,,995,1,1,1,1,1,1,1,1,1,1,1,1,6,2,1,995,995,,,,,,0,2,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,,0,1,1,0,0,0,0,ABS,0,995,1,2,1,12,1,Sufficient,3,0,1,1,,3.4397197,29009,0,29009,0
23093912,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,browser,browser,2023-03-30,2023-03-30,6,2,6,2,4,2,0,2,6,7,995,5,"$100,000-$199,999",1,49,WFRC,Not in MPO,49029,5001,5000,490299701003,490299701022,490299701003.0,13,,995,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,995,995,,,,,,4,2,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,1,0,,0,1,1,0,0,0,0,ABS,0,995,1,6,2,12,2,Sufficient,2,4,2,0,,14.9292345,29011,0,29011,0
23177118,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,browser,browser,2023-03-28,2023-03-28,2,2,2,2,0,2,0,2,4,999,999,999,"$100,000-$199,999",1,49,WFRC,Not in MPO,49029,5001,5000,490299701003,490299701022,490299701003.0,13,,995,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,995,995,,,,,,2,2,0,0,0,0,1,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,,1,1,1,0,0,0,0,ABS,0,995,1,2,2,12,2,Sufficient,1,0,2,0,,470.877,29011,0,29011,0
23338069,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,browser,browser,2023-05-18,2023-05-18,1,1,1,1,0,1,0,1,6,7,995,5,"$100,000-$199,999",1,49,WFRC,Not in MPO,49029,5001,5000,490299701003,490299701022,490299701003.0,13,,995,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,995,995,,,,,,1,3,0,0,0,0,0,0,0,1,0,No transportation services from home.,0,1,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,ABS,0,995,1,1,1,12,1,Sufficient,1,0,1,0,,5.325072,29011,0,29011,0
23404259,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,browser,browser,2023-05-30,2023-05-30,4,2,4,2,2,1,0,2,27,5,995,3,"$50,000-$74,999",1,49,WFRC,Not in MPO,49029,5001,5000,490299701002,490299701021,490299701002.0,13,,995,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,995,995,,,,,,1,3,1,1,1,0,1,0,1,0,0,,1,1,0,0,0,0,0,0,0,0,,1,1,1,0,0,0,0,ABS,0,995,1,4,1,12,2,Sufficient,2,2,2,0,,1.0110542,29014,0,29014,0
23378717,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,browser,browser,2023-06-21,2023-06-21,2,2,2,2,0,1,0,3,5,9,995,6,"$200,000 or more",1,49,WFRC,Not in MPO,49029,5001,5000,490299701002,490299701021,490299701002.0,13,,995,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,995,995,,,,,,1,1,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,,0,1,1,0,0,0,0,ABS,0,995,1,2,1,12,3,Sufficient,3,0,1,1,,1.0019978,29018,0,29018,0
23030420,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,browser,browser,2023-04-19,2023-04-19,1,1,1,1,0,1,1,1,4,5,995,3,"$50,000-$74,999",1,49,WFRC,Not in MPO,49029,5001,5000,490299701002,490299701021,490299701002.0,13,,995,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,995,995,,,,,,0,2,0,0,0,0,1,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,,1,1,1,0,0,0,0,ABS,0,995,1,1,1,12,1,Sufficient,1,0,1,0,,467.59497,29017,0,29018,0
23069939,9,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,rmove,rmove,2023-02-19,2023-02-25,4,2,4,2,2,1,1,1,219,4,995,2,,1,49,WFRC,Not in MPO,49029,5001,5000,490299701002,490299701021,490299701002.0,13,,995,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,995,995,,,,,,1,2,0,0,0,0,0,0,0,1,0,there is no transit available,1,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,ABS,0,995,1,4,1,12,1,Sufficient,2,2,2,0,,,29018,0,29018,0
23105948,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,browser,browser,2023-03-08,2023-03-08,5,4,5,4,1,4,2,2,22,10,995,6,"$200,000 or more",1,49,WFRC,Not in MPO,49029,5001,5000,490299701002,490299701021,490299701002.0,13,,995,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,995,995,,,,,,5,2,1,0,1,1,1,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,ABS,0,995,1,5,3,12,2,Insufficient,2,1,4,0,,469.29507,29020,0,29020,0
23082026,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,browser,browser,2023-02-28,2023-02-28,4,3,4,3,1,3,2,4,20,6,995,4,"$75,000-$99,999",1,49,WFRC,Not in MPO,49029,5001,5000,490299701003,490299701022,490299701003.0,13,,995,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,995,995,,,,,,1,5,0,0,0,0,1,0,0,1,0,No Transit options in Morgan County that I am aware of.,1,1,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,ABS,0,995,1,4,3,12,3,Sufficient,2,1,3,0,,468.71796,29025,0,29025,0
23305184,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,browser,browser,2023-06-13,2023-06-13,11,3,11,3,8,3,1,6,48,6,995,4,"$75,000-$99,999",1,49,WFRC,Not in MPO,49029,5001,5000,490299701001,490299701012,490299701001.0,13,,995,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,995,995,,,,,,5,2,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,1,0,,0,1,1,0,0,0,0,ABS,0,995,1,6,3,12,3,Sufficient,2,8,3,0,,467.52585,29026,0,29026,0
23065849,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,browser,browser,2023-03-29,2023-03-29,2,2,2,2,0,1,0,3,13,6,995,4,"$75,000-$99,999",1,49,WFRC,Not in MPO,49029,5001,5000,490299701002,490299701021,490299701002.0,13,,995,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,995,995,,,,,,0,5,0,0,0,0,0,0,0,0,1,,0,0,0,1,0,1,0,0,0,0,,0,1,1,0,0,0,0,ABS,0,995,1,2,1,12,3,Sufficient,1,0,2,0,,1.0035849,29031,0,29031,0
23056137,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,browser,browser,2023-03-14,2023-03-14,5,2,5,2,3,2,0,3,29,6,995,4,"$75,000-$99,999",1,49,WFRC,Not in MPO,49029,5001,5000,490299701004,490299701013,490299701004.0,13,,995,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,995,995,,,,,,5,4,1,0,1,0,1,0,0,0,0,,1,1,0,0,0,1,0,0,0,0,,0,1,1,0,0,0,0,ABS,0,995,1,5,2,12,3,Sufficient,2,3,2,0,,1.0365499,29038,0,29038,0
23113336,7,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,rmove,browser,2023-02-22,2023-02-22,3,3,3,3,0,1,0,2,7,6,995,4,"$75,000-$99,999",1,49,WFRC,Not in MPO,49029,5001,5000,490299701004,490299701013,490299701004.0,13,,995,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,995,995,,,,,,2,2,0,0,0,0,0,0,0,0,1,,1,0,0,0,0,0,0,0,0,0,,1,1,1,0,0,0,0,ABS,0,995,1,3,1,12,2,Sufficient,1,0,3,0,,1.0081633,29039,0,29039,0
23317820,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,browser,browser,2023-05-02,2023-05-02,4,2,4,2,2,2,0,3,18,8,995,5,"$100,000-$199,999",1,49,WFRC,Not in MPO,49029,5001,5000,490299701001,490299701011,490299701001.0,13,,995,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,995,995,,,,,,3,5,0,0,0,0,1,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,,1,1,1,0,0,0,0,ABS,0,995,1,4,2,12,3,Sufficient,2,2,2,0,,1.0036571,29041,0,29041,0
23032845,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,browser,browser,2023-03-28,2023-03-28,2,2,2,2,0,0,0,2,6,5,995,3,"$50,000-$74,999",1,49,WFRC,Not in MPO,49029,5001,5000,490299701001,490299701011,490299701001.0,13,,995,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,995,995,,,,,,0,4,1,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,,0,1,1,0,0,0,0,ABS,0,995,1,2,0,12,2,Sufficient,3,0,0,2,,1.0048021,29041,0,29041,0
23111751,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,browser,browser,2023-03-16,2023-03-16,6,2,6,2,4,2,0,3,22,999,999,999,"$100,000-$199,999",1,49,WFRC,Not in MPO,49029,5001,5000,490299701001,490299701011,490299701001.0,13,,995,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,995,995,,,,,,6,5,0,0,0,0,1,0,0,0,0,,1,0,0,1,0,1,0,0,0,0,,0,1,1,0,0,0,0,ABS,0,995,1,6,2,12,3,Sufficient,2,4,2,0,,466.79266,29041,0,29041,0
23403848,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,browser,browser,2023-05-23,2023-05-23,2,2,2,2,0,0,0,2,12,7,995,5,"$100,000-$199,999",1,49,WFRC,Not in MPO,49029,5001,5000,490299701001,490299701011,490299701001.0,13,,995,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,995,995,,,,,,2,5,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,1,0,,0,1,1,0,0,0,0,ABS,0,995,1,2,0,12,2,Sufficient,3,0,0,2,,1.0054822,29041,0,29041,0
23184108,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,browser,browser,2023-03-07,2023-03-07,2,2,2,2,0,0,0,4,4,8,995,5,"$100,000-$199,999",1,49,WFRC,Not in MPO,49029,5001,5000,490299701001,490299701011,490299701001.0,13,,995,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,995,995,,,,,,2,2,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,,0,1,1,0,0,0,0,ABS,0,995,1,2,0,12,3,Sufficient,3,0,1,1,,1.0078521,29041,0,29041,0
23112035,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,browser,browser,2023-03-01,2023-03-01,2,2,2,2,0,2,0,3,6,999,5,5,"$100,000-$199,999",1,49,WFRC,Not in MPO,49029,5001,5000,490299701001,490299701012,490299701001.0,13,,995,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,995,995,,,,,,1,3,0,0,0,0,1,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,ABS,0,995,1,2,2,12,3,Sufficient,1,0,2,0,,21.838356,29041,0,29041,0
23083051,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,browser,browser,2023-03-14,2023-03-14,3,3,3,3,0,3,0,4,0,7,995,5,"$100,000-$199,999",1,49,WFRC,Not in MPO,49029,5001,5000,490299701004,490299701013,490299701004.0,13,,995,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,995,995,,,,,,3,1,0,0,0,0,1,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,ABS,0,995,1,3,3,12,3,Sufficient,1,0,3,0,,459.54865,29042,0,29042,0
23157114,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,browser,browser,2023-04-18,2023-04-18,5,2,5,2,3,2,0,3,23,10,995,6,"$200,000 or more",1,49,WFRC,Not in MPO,49029,5001,5000,490299701001,490299701011,490299701001.0,13,,995,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,995,995,,,,,,4,2,1,1,0,0,1,0,0,0,0,,1,1,0,1,0,1,1,1,0,0,,0,1,1,0,0,0,0,ABS,0,995,1,5,2,12,3,Sufficient,2,3,2,0,,1.0042433,29044,0,29044,0
23089949,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,browser,browser,2023-04-05,2023-04-05,2,2,2,2,0,0,0,2,2,6,995,4,"$75,000-$99,999",1,49,WFRC,Not in MPO,49029,5001,5000,490299701001,490299701012,490532717012.0,22,,995,1,1,1,0,0,0,0,0,1,1,1,0,3,1,1,49,49053,490532717033.0,-113.52895,37.07589,275187.683779927,4106283.37705103,2,2,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,1,0,,0,1,1,0,0,0,0,ABS,2,1,0,2,0,12,2,Sufficient,3,0,0,2,,1.006782,29050,0,29050,0
23186265,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,browser,browser,2023-02-23,2023-02-23,2,2,2,2,0,0,0,3,0,7,995,5,"$100,000-$199,999",1,49,WFRC,Not in MPO,49029,5001,5000,490299701001,490299701012,490299701001.0,13,,995,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,16,995,,-111.39574,42.06783,467260.556648394,4657383.1120439,0,5,0,0,0,0,1,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,,1,1,1,0,0,0,0,ABS,2,0,1,2,0,12,3,Sufficient,3,0,0,2,,470.73453,29050,0,29050,0
